"Group_ID","Category","Question","Reponse Attendue","Context Info"
"77","Sécurité routière","A partir de quel taux d'alcoolémie, en période de permis probatoire, est-on en infraction ?","0,2 g /l, c'est à dire 0 verre, car dès le 1er verre ce seuil peut être dépassé","Alcool : En permis probatoire, c'est 0,2 g/L (zéro verre). L'alcool rétrécit le champ visuel et augmente le temps de réaction."
"77","Premiers secours","Quel comportement doit-on adopter en présence d’une victime en arrêt cardiaque ?","- ALERTER: alerter immédiatement les secours. - MASSER: pratiquer une réanimation cardio-pulmonaire. - DEFIBRILLER: utiliser un défibrillateur automatique (DAE) si possible","Arrêt Cardiaque : Chaque minute compte. Massez le thorax et utilisez un DAE si disponible."
"78","Vérification extérieure","Contrôlez l'état, la propreté et le fonctionnement des feux de route","Vérification des feux, propres, en bon état et fonctionnent (toute anomalie doit être signalée)","Éclairage : Vérifiez régulièrement la propreté et le fonctionnement. Un feu grillé = mauvaise perception par les autres."
"78","Sécurité routière","Citez un cas d'utilisation d'un appel lumineux","- Pour avertir de son approche. - En cas de danger. - A la place de l'avertisseur sonore","Sécurité Routière : Ces questions testent votre capacité à évaluer les risques et à adapter votre comportement."
"78","Premiers secours","En cas de panne ou d’accident, quel équipement de sécurité doit être porté avant de quitter le véhicule ?","Il faut porter le gilet de haute visibilité avant de sortir du véhicule. Le terme "" gilet jaune"" peut être utilisé par le candidat","Premiers Secours : Agir vite et bien peut sauver une vie. Rappelez-vous de l'acronyme P.A.S. (Protéger, Alerter, Secourir)."
"79","Vérification intérieure","Positionnez la commande pour diriger l'air vers le pare-brise","La position auto (désembuage automatique) peut être utilisée si le véhicule en est équipé","Entretien technique : Savoir vérifier son véhicule est indispensable pour garantir sa sécurité et celle des autres."
"79","Sécurité routière","Citez deux éléments complémentaires permettant un désembuage efficace ?","La commande de vitesse de ventilation. - La commande d'air chaud. - La climatisation","Sécurité Routière : Ces questions testent votre capacité à évaluer les risques et à adapter votre comportement."
"79","Premiers secours","Quel est l’objectif du Signal d’Alerte et d’Information des Populations (SAIP) ?","Avertir la population d’un danger imminent ou qu’un événement grave est en train de se produire","Alerte : Le SAIP avertit d'un danger grave (sirène montante/descendante). Mettez-vous à l'abri et écoutez la radio."
"80","Vérification extérieure","Montrez où doit s'effectuer le contrôle du niveau d'huile moteur","Le candidat montre la jauge. Pas de manipulation exigée. Si le candidat a des difficultés pour ouvrir le capot, l'accompagnateur peut lui indiquer comment procéder","Niveau d'huile : Toujours moteur froid et sur plat. Trop d'huile peut casser le moteur, pas assez provoque un serrage."
"80","Sécurité routière","Quel est le principal risque d'un manque d'huile moteur ?","Un risque de détérioration ou de casse du moteur","Sécurité Routière : Ces questions testent votre capacité à évaluer les risques et à adapter votre comportement."
"80","Premiers secours","Comment est diffusée l’alerte émise par Le Signal d’Alerte et d’Information aux Populations (SAIP) ?","Grâce aux sirènes, aux médias tels que Radio France et France Télévision ou encore grâce à l’application SAIP","Alerte : Le SAIP avertit d'un danger grave (sirène montante/descendante). Mettez-vous à l'abri et écoutez la radio."
"81","Vérification intérieure","De quelle couleur est le voyant qui indique une défaillance du système de freinage ?","","Tableau de bord : Rouge = Danger/Arrêt. Orange = Anomalie/Attention. Vert/Bleu = Fonctionnement."
"81","Sécurité routière","Quel est le risque de circuler avec un frein de parking mal desserré ?","Une dégradation du système de freinage","Freinage : Un frein à main mal desserré fait chauffer le système et réduit l'efficacité du freinage de secours."
"81","Premiers secours","En général, en cas de panne ou d’accident, où doit être placé le triangle de pré-signalisation ?","Le triangle de pré-signalisation doit être placé à une distance d’environ 30 m de la panne ou de l’accident, ou avant un virage ou un sommet de côte","Premiers Secours : Agir vite et bien peut sauver une vie. Rappelez-vous de l'acronyme P.A.S. (Protéger, Alerter, Secourir)."
"82","Vérification extérieure","Contrôlez l'état, la propreté et le fonctionnement des feux de croisement","Vérification des feux, propres, en bon état et fonctionnent (toute anomalie doit être signalée)","Éclairage : Vérifiez régulièrement la propreté et le fonctionnement. Un feu grillé = mauvaise perception par les autres."
"82","Sécurité routière","Quelles sont les conséquences d'un mauvais réglage de ces feux ?","Une mauvaise vision vers l'avant et un risque d'éblouissement des autres usagers","Visibilité : Ne pas régler ses feux éblouit les autres usagers et peut provoquer un accident frontal."
"82","Premiers secours","Dans quelle situation peut-on déplacer une victime ?","En présence d’un danger réel, immédiat, non contrôlable. Ce déplacement doit rester exceptionnel","Dégagement : Uniquement si danger réel, immédiat et non contrôlable (incendie, explosion). Sinon, ne touchez pas la victime."
"83","Vérification intérieure","Montrez le voyant d'alerte signalant une température trop élevée du liquide de refroidissement","","Tableau de bord : Rouge = Danger/Arrêt. Orange = Anomalie/Attention. Vert/Bleu = Fonctionnement."
"83","Sécurité routière","Quelle est la conséquence d'une température trop élevée de ce liquide ?","La surchauffe ou la casse moteur","Sécurité Routière : Ces questions testent votre capacité à évaluer les risques et à adapter votre comportement."
"83","Premiers secours","Lors d’un appel avec les services de secours, pourquoi devez-vous attendre que votre correspondant vous autorise à raccrocher ?","Car il peut nous conseiller ou nous guider dans la réalisation des gestes à faire, ou ne pas faire, jusqu’à l’arrivée des secours","Urgences : 15 (SAMU), 18 (Pompiers), 112 (Europe). Soyez précis sur le lieu et l'état des victimes."
"84","Vérification extérieure","Sur le flanc d’un pneumatique, désignez le repère du témoin d'usure de la bande de roulement","","Pneumatiques : Vérifiez l'état (flancs, hernies) et l'usure (témoins). Sous-gonflage = éclatement et surconsommation."
"84","Sécurité routière","Qu'est-ce que l'aquaplanage, et quelle peut être sa conséquence ?","La présence d'un film d'eau entre le pneumatique et la chaussée pouvant entraîner une perte de contrôle du véhicule","Aquaplanage : Perte d'adhérence sur une nappe d'eau. Gardez les roues droites et ne freinez pas brusquement."
"84","Premiers secours","Si un dégagement d'urgence de la victime est nécessaire, où doit- elle être déplacée ?","Dans un endroit suffisamment éloigné du danger et de ses conséquences","Dégagement : Uniquement si danger réel, immédiat et non contrôlable (incendie, explosion). Sinon, ne touchez pas la victime."
"85","Vérification intérieure","Actionnez les feux de détresse","","Éclairage : Vérifiez régulièrement la propreté et le fonctionnement. Un feu grillé = mauvaise perception par les autres."
"85","Sécurité routière","Dans quels cas doit-on les utiliser ?","En cas de panne, d’accident ou de ralentissement important","Sécurité Routière : Ces questions testent votre capacité à évaluer les risques et à adapter votre comportement."
"85","Premiers secours","Quels comportements adopter en cas de diffusion du signal d’alerte du Système d’Alerte et d’Information des Populations (SAIP) ?","- Se mettre en sécurité. - S'informer grâce aux médias et sites internet des autorités dès que leur consultation est possible. - Respecter les consignes des autorités. -","Alerte : Le SAIP avertit d'un danger grave (sirène montante/descendante). Mettez-vous à l'abri et écoutez la radio."
"86","Vérification extérieure","A l'aide de la plaque indicative, donnez la pression préconisée pour les pneumatiques arrières, véhicule chargé","","Pneumatiques : Vérifiez l'état (flancs, hernies) et l'usure (témoins). Sous-gonflage = éclatement et surconsommation."
"86","Sécurité routière","A quelle fréquence est-il préconisé de vérifier la pression des pneus ?","Chaque mois pour une utilisation normale de son véhicule et avant chaque long trajet","Pneus : À vérifier une fois par mois à froid. Un pneu sous-gonflé chauffe et peut exploser."
"86","Premiers secours","Comment et pourquoi protéger une zone de danger en cas d’accident de la route ?","En délimitant clairement et largement la zone de danger de façon visible pour protéger les victimes et éviter un sur-accident","PAS : Protéger est la 1ère étape. Balisez la zone (gilet, triangle) pour éviter un sur-accident."
"87","Vérification intérieure","Montrez la commande permettant de désactiver l'airbag du passager avant","","Airbag : Toujours désactiver l'airbag passager si vous installez un siège bébé DOS à la route à l'avant."
"87","Sécurité routière","Dans quelle situation doit-on le désactiver ?","Lors du transport d'un enfant dans un siège auto dos à la route","Sécurité Routière : Ces questions testent votre capacité à évaluer les risques et à adapter votre comportement."
"87","Premiers secours","Quelles sont les conditions pour réaliser le dégagement d’urgence d’une victime en présence d’un danger réel, immédiat et non contrôlable ?","La victime doit être visible, facile à atteindre et rien ne doit gêner son dégagement. Il faut être sûr(e) de pouvoir réaliser le dégagement de la victime","Dégagement : Uniquement si danger réel, immédiat et non contrôlable (incendie, explosion). Sinon, ne touchez pas la victime."
"88","Vérification extérieure","Indiquez où se situe la sécurité enfant sur l'une des portières à l’arrière du véhicule","","Entretien technique : Savoir vérifier son véhicule est indispensable pour garantir sa sécurité et celle des autres."
"88","Sécurité routière","Si la sécurité enfant est enclenchée, est-il possible d'ouvrir la portière arrière depuis l'extérieur ?","Oui","Sécurité Routière : Ces questions testent votre capacité à évaluer les risques et à adapter votre comportement."
"88","Premiers secours","Quels sont les risques pour une personne victime d’une hémorragie ?","Entraîner pour la victime une détresse circulatoire ou un arrêt cardiaque","Hémorragie : Appuyez fort sur la plaie avec un tissu propre. Le but est d'arrêter la fuite de sang."
"89","Vérification intérieure","Montrez le voyant signalant l'absence de bouclage de la ceinture de sécurité du conducteur","","Sécurité passive : La ceinture doit être plaquée et non vrillée. Elle évite l'éjection en cas de choc."
"89","Sécurité routière","En règle générale, à partir de quel âge un enfant peut-il être installé sur le siège passager avant du véhicule ?","10 ans","Enfants : Jusqu'à 10 ans, l'installation à l'arrière est obligatoire (sauf exceptions). La sécurité enfant bloque l'ouverture intérieure."
"89","Premiers secours","Comment est composé le signal d’alerte du Système d’Alerte et d’Information des Populations (SAIP) diffusé par les sirènes ?","Il se compose de deux codes distincts : - le Signal National d’Alerte (SNA), variation du signal sur trois cycles successifs. - Le signal de fin d’alerte, signal continu","Alerte : Le SAIP avertit d'un danger grave (sirène montante/descendante). Mettez-vous à l'abri et écoutez la radio."
"90","Vérification extérieure","Avec l'assistance de l'accompagnateur, contrôlez l'état, la propreté et le fonctionnement des feux de stop","Vérification des feux, propres, en bon état et fonctionnent (toute anomalie doit être signalée)","Éclairage : Vérifiez régulièrement la propreté et le fonctionnement. Un feu grillé = mauvaise perception par les autres."
"90","Sécurité routière","Quelle est la conséquence en cas de panne des feux de stop ?","Un manque d'information pour les usagers suiveurs et un risque de collision","Visibilité : Ne pas régler ses feux éblouit les autres usagers et peut provoquer un accident frontal."
"90","Premiers secours","Lors d’un appel avec les services de secours, pourquoi devez-vous attendre que votre correspondant vous autorise à raccrocher ?","Car il peut nous conseiller ou nous guider dans la réalisation des gestes à faire, ou ne pas faire, jusqu’à l’arrivée des secours","Urgences : 15 (SAMU), 18 (Pompiers), 112 (Europe). Soyez précis sur le lieu et l'état des victimes."
"91","Vérification intérieure","Allumez le(s) feu(x) de brouillard arrière(s) et montrez le voyant correspondant","","Tableau de bord : Rouge = Danger/Arrêt. Orange = Anomalie/Attention. Vert/Bleu = Fonctionnement."
"91","Sécurité routière","Pouvez-vous les utiliser par forte pluie ?","Non","Freinage : Un frein à main mal desserré fait chauffer le système et réduit l'efficacité du freinage de secours."
"91","Premiers secours","Quels sont les signes d’un arrêt cardiaque ?","La victime ne répond pas, ne réagit pas et ne respire pas, ou présente une respiration anormale","Premiers Secours : Agir vite et bien peut sauver une vie. Rappelez-vous de l'acronyme P.A.S. (Protéger, Alerter, Secourir)."
"92","Vérification extérieure","Vérifiez l'état, la propreté et le fonctionnement des feux diurnes","Vérification des feux, propres, en bon état et fonctionnent (toute anomalie doit être signalée)","Éclairage : Vérifiez régulièrement la propreté et le fonctionnement. Un feu grillé = mauvaise perception par les autres."
"92","Sécurité routière","Quelle est leur utilité ?","Rendre le véhicule plus visible le jour","Visibilité : Ne pas régler ses feux éblouit les autres usagers et peut provoquer un accident frontal."
"92","Premiers secours","A quel moment pouvez-vous mettre fin à un appel avec les secours ?","Uniquement lorsque notre correspondant nous invite à le faire","Dégagement : Uniquement si danger réel, immédiat et non contrôlable (incendie, explosion). Sinon, ne touchez pas la victime."
"93","Vérification intérieure","Montrez la commande de recyclage de l'air","","Tableau de bord : Rouge = Danger/Arrêt. Orange = Anomalie/Attention. Vert/Bleu = Fonctionnement."
"93","Sécurité routière","Quel peut être le risque de maintenir le recyclage de l’air de manière prolongée ?","Un risque de mauvaise visibilité par l’apparition de buée sur les surfaces vitrées","Sécurité Routière : Ces questions testent votre capacité à évaluer les risques et à adapter votre comportement."
"93","Premiers secours","Quels sont les risques pour une personne en perte de connaissance qui est allongée sur le dos ?","L’arrêt respiratoire et l’arrêt cardiaque","Urgences : 15 (SAMU), 18 (Pompiers), 112 (Europe). Soyez précis sur le lieu et l'état des victimes."
"94","Vérification extérieure","Vérifiez la présence du triangle de pré-signalisation","","Entretien technique : Savoir vérifier son véhicule est indispensable pour garantir sa sécurité et celle des autres."
"94","Sécurité routière","Utilise-t-on le triangle de pré-signalisation sur autoroute ?","Non","Sécurité Routière : Ces questions testent votre capacité à évaluer les risques et à adapter votre comportement."
"94","Premiers secours","Quel comportement doit-on adopter en présence d’une victime en arrêt cardiaque ?","- ALERTER: alerter immédiatement les secours. - MASSER: pratiquer une réanimation cardio-pulmonaire. - DEFIBRILLER: utiliser un défibrillateur automatique (DAE) si possible","Urgences : 15 (SAMU), 18 (Pompiers), 112 (Europe). Soyez précis sur le lieu et l'état des victimes."
"95","Vérification intérieure","Allumez les feux de route et montrez le voyant correspondant","","Tableau de bord : Rouge = Danger/Arrêt. Orange = Anomalie/Attention. Vert/Bleu = Fonctionnement."
"95","Sécurité routière","Quel est le risque de maintenir les feux de route lors d'un croisement avec d'autres usagers ?","Un risque d'éblouissement des autres usagers","Enfants : Jusqu'à 10 ans, l'installation à l'arrière est obligatoire (sauf exceptions). La sécurité enfant bloque l'ouverture intérieure."
"95","Premiers secours","Quel est l’objectif du Signal d’Alerte et d’Information des Populations (SAIP) ?","Avertir la population d’un danger imminent ou qu’un événement grave est en train de se produire","Inconscience : Si la victime respire, mettez-la en PLS (Position Latérale de Sécurité) pour libérer les voies respiratoires."
"96","Vérification extérieure","Montrez où s'effectue le changement d'une ampoule à l'avant du véhicule","Si le candidat a des difficultés pour ouvrir le capot, l'accompagnateur peut lui indiquer comment procéder","Éclairage : Vérifiez régulièrement la propreté et le fonctionnement. Un feu grillé = mauvaise perception par les autres."
"96","Sécurité routière","Quelles sont les conséquences en cas de panne d'un feu de croisement ?","Une mauvaise visibilité et le risque d'être confondu avec un deux roues","Sécurité Routière : Ces questions testent votre capacité à évaluer les risques et à adapter votre comportement."
"96","Premiers secours","Citez les trois manières d’évaluer l’état de conscience d’une victime ?","- Lui poser des questions simples (""comment ça va ?"", ""vous m'entendez ?""). - Lui secouer doucement les épaules. - Lui prendre la main en lui demandant d'exécuter un geste simple (""serrez-moi la main"")","Inconscience : Si la victime respire, mettez-la en PLS (Position Latérale de Sécurité) pour libérer les voies respiratoires."
"97","Vérification intérieure","Faites fonctionner l’essuie-glace arrière du véhicule","","Éclairage : Vérifiez régulièrement la propreté et le fonctionnement. Un feu grillé = mauvaise perception par les autres."
"97","Sécurité routière","Pour une bonne visibilité vers l’arrière, en plus de l’utilisation de l’essuie-glace, quelle commande pouvez-vous actionner par temps de pluie ?","La commande de désembuage arrière. Le terme dégivrage peut remplacer celui de désembuage","Sécurité Routière : Ces questions testent votre capacité à évaluer les risques et à adapter votre comportement."
"97","Premiers secours","Quels comportements adopter en présence d’une victime qui ne répond pas et ne réagit pas, mais respire ?","- La placer en position stable sur le côté ou position latérale de sécurité. - Alerter les secours. - Surveiller la respiration de la victime jusqu'à l'arrivée des secours","Alerte : Le SAIP avertit d'un danger grave (sirène montante/descendante). Mettez-vous à l'abri et écoutez la radio."
"98","Vérification extérieure","Montrez où s'effectue le changement d'une ampoule à l'arrière du véhicule","","Pneumatiques : Vérifiez l'état (flancs, hernies) et l'usure (témoins). Sous-gonflage = éclatement et surconsommation."
"98","Sécurité routière","Quelles sont les conséquences en cas de panne d'un feu de position arrière ?","Être mal vu et un risque de collision","Aquaplanage : Perte d'adhérence sur une nappe d'eau. Gardez les roues droites et ne freinez pas brusquement."
"98","Premiers secours","Comment est diffusée l’alerte émise par le Signal d’Alerte et d’Information aux Populations (SAIP) ?","Grâce aux sirènes, aux médias tels que Radio France et France Télévision ou encore grâce à l’application SAIP","Dégagement : Uniquement si danger réel, immédiat et non contrôlable (incendie, explosion). Sinon, ne touchez pas la victime."
"99","Vérification intérieure","Montrez le voyant indiquant une baisse de pression d’air d’un pneumatique ?","Pour info : obligatoire sur tous les véhicules neufs mis en circulation à compter du 01/11/2014","Entretien technique : Savoir vérifier son véhicule est indispensable pour garantir sa sécurité et celle des autres."
"99","Sécurité routière","A quelle fréquence est-il préconisé de vérifier la pression d’air des pneumatiques ?","Tous les mois","Sécurité Routière : Ces questions testent votre capacité à évaluer les risques et à adapter votre comportement."
"99","Premiers secours","Qu’est ce qu’un arrêt cardiaque ?","Le cœur ne fonctionne plus ou fonctionne d’une façon anarchique","Premiers Secours : Agir vite et bien peut sauver une vie. Rappelez-vous de l'acronyme P.A.S. (Protéger, Alerter, Secourir)."
"100","Vérification extérieure","Montrez où se situent les gicleurs de lave-glace avant ?","",""
"100","Sécurité routière","Quelle est la principale conséquence d’un dispositif de lave-glace défaillant ?","Une mauvaise visibilité due à l’impossibilité de nettoyer le pare-brise",""
"100","Premiers secours","Qu’est ce qu’un défibrillateur automatisé externe (DAE) ?","C’est un appareil qui peut permettre de rétablir une activité cardiaque normale à une victime en arrêt cardiaque",""
